hour,cf_humboldt
555,0.630915789
556,0.639528745
557,0.822838057
558,0.917489069
559,0.935759514
560,0.768292308
561,0.842804049
562,0.955635628
563,0.872868016
564,0.832580567
565,0.71208583
566,0.67057085
567,0.825801619
568,0.897209717
569,0.914509312
570,0.889512551
571,0.816591903
572,0.939706883
573,0.974259109
574,0.94814332
575,0.83471417
576,0.64497004
577,0.461398381
578,0.46525587
579,0.491662348
580,0.413821862
581,0.092646964
582,0.149773279
583,0.348310931
584,0.294822672
585,0.106641296
586,0.119625101
587,0.285035628
588,0.533274494
589,0.861791903
590,0.889785425
591,0.784792713
592,0.754506073
593,0.698263968
594,0.569067206
595,0.477625911
596,0.446608907
597,0.395091498
598,0.333140891
599,0.303607287
600,0.443213765
601,0.789949798
602,0.879157085
603,0.871433198
604,0.897192713
605,0.893812146
606,0.75820081
607,0.644589474
608,0.406455061
609,0.207374089
610,0.091592713
611,0.007059109
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0.006005668
637,0.025633198
638,0.045315789
639,0.090323887
640,0.129221053
641,0.13097166
642,0.100010526
643,0.038927126
644,0.016034818
645,0.008145749
646,0.003072874
647,0.006982996
648,0.002902024
649,0.000279352
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0.021660729
664,0.06102753
665,0.11471417
666,0.13062996
667,0.144497166
668,0.123245344
669,0.128260729
670,0.158124696
671,0.22242915
672,0.288063158
673,0.343002429
674,0.362980567
675,0.293810526
676,0.211246964
677,0.175353846
678,0.251283401
679,0.287272874
680,0.254634818
681,0.272831579
682,0.224440486
683,0.210868826
684,0.288389474
685,0.460910121
686,0.598251822
687,0.674862348
688,0.748923887
689,0.81665749
690,0.748391903
691,0.630626721
692,0.570975709
693,0.633131174
694,0.665377328
695,0.571589474
696,0.383984615
697,0.158872065
698,0.079830769
699,0.211448583
700,0.402601619
701,0.503534413
702,0.614726316
703,0.866782186
704,0.914948178
705,0.749473684
706,0.710979757
707,0.827088259
708,0.788590283
709,0.647490688
710,0.849917409
711,1
712,1
713,1
714,1
715,1
716,1
717,0.999781377
718,0.998644534
719,0.999125506
720,0.997502834
721,0.995243725
722,0.959643725
723,0.917340081
724,0.558384615
725,0.285525506
726,0.216408097
727,0.1870583
728,0.112783806
729,0.310921457
730,0.281483401
731,0.093502834
732,0.014048583
733,0.000884211
734,0
735,9.31174E-05
736,0.033690688
737,0.128129555
738,0.10891336
739,0.097169231
740,0.184707692
741,0.171587045
742,0.093191093
743,0.239909312
744,0.255568421
745,0.155716599
746,0.054106883
747,0.102601619
748,0.039552227
749,0.056123077
750,0.188365992
751,0.080102024
752,0.334526316
753,0.109519028
754,0.014523077
755,0.00037247
756,9.31174E-05
757,0.009281781
758,0.002017004
759,0.000294737
760,0
761,0
762,0.030719028
763,0.097868016
764,0.032040486
765,9.31174E-05
766,0
767,0.002389474
768,0.022393522
769,0.038862348
770,0.131880162
771,0.163037247
772,0.238302024
773,0.432423482
774,0.441927126
775,0.569046154
776,0.374957895
777,0.211194332
778,0.11454251
779,0.135696356
780,0.275845344
781,0.334638057
782,0.311079352
783,0.156832389
784,0.098815385
785,0.131203239
786,0.154350607
787,0.161109312
788,0.262518219
789,0.24945749
790,0.253732794
791,0.253501215
792,0.631094737
793,0.626206478
794,0.574155466
795,0.447072065
796,0.415074494
797,0.368528745
798,0.295727935
799,0.228321457
800,0.203702024
801,0.212882591
802,0.290280972
803,0.307807287
804,0.337115789
805,0.478744939
806,0.470567611
807,0.360650202
808,0.25151336
809,0.2185417
810,0.082892308
811,0.022162753
812,0.002977328
813,0.012037247
814,0.086841296
815,0.179376518
816,0.267319838
817,0.362968421
818,0.366080972
819,0.43742753
820,0.587548988
821,0.701935223
822,0.757376518
823,0.715442915
824,0.72948583
825,0.820787045
826,0.861954656
827,0.967563563
828,0.994111741
829,0.999927126
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,0.861538462
840,0.576923077
841,0.284615385
842,0.253846154
843,0.038461538
844,0.476923077
845,0.553846154
846,0.869230769
847,1
848,0.9
849,0.515384615
850,0.361538462
851,0.484615385
852,0.438461538
853,0.861538462
854,0.876923077
855,0.569230769
856,0.207692308
857,0
858,0.030769231
859,0.169230769
860,0
861,0
862,0
863,0
864,0
865,0
866,0.015384615
867,0
868,0
869,0.015384615
870,0.030769231
871,0
872,0
873,0.023076923
874,0
875,0.276923077
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,0.8
889,0.446153846
890,1
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,0.994322267
917,0.960682591
918,0.993612146
919,1
920,0.607692308
921,1
922,0.999378138
923,0.982499595
924,0.9
925,0.346153846
926,0
927,0.153846154
928,0.076923077
929,0
930,0
931,0
932,0.007692308
933,0.023076923
934,0
935,0.130769231
936,1
937,0.869230769
938,1
939,1
940,0.999635628
941,0.981706073
942,0.98931417
943,0.97308502
944,0.932125506
945,0.908581377
946,0.84111417
947,0.835308502
948,0.624579757
949,0.475676113
950,0.243839676
951,0.16605587
952,0.157310931
953,0.154872874
954,0.003395951
955,9.31174E-05
956,0
957,0.001612955
958,0.000465587
959,0
960,0
961,0
962,0
963,0
964,0
965,0.001489879
966,0.007463158
967,0.033532794
968,0.060889069
969,0.046351417
970,0.064162753
971,0.091765182
972,0.12071498
973,0.149008907
974,0.150936032
975,0.207441296
976,0.150103644
977,0.114798381
978,0.157957895
979,0.121133603
980,0.045127935
981,0.042185425
982,0.038669636
983,0.024025101
984,0.005431579
985,0.014475304
986,0.002761943
987,0.000186235
988,0.01568583
989,0.011602429
990,0.023720648
991,0.021870445
992,0.006936842
993,0.002467206
994,0
995,0
996,0.000186235
997,0
998,0.010242915
999,0.000465587
1000,0.015018623
1001,0.011453441
1002,0.006890688
1003,0.019591903
1004,0.017747368
1005,0.014520648
1006,0.000279352
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0.008209717
1016,0.064991093
1017,0.086603239
1018,0.080793522
1019,0.061879352
1020,0.027643725
1021,0.001489879
1022,0.047790283
1023,0.128524696
1024,0.144497166
1025,0.103975709
1026,0.062451822
1027,0.053264777
1028,0.06022915
1029,0.055487449
1030,0.045217004
1031,0.031129555
1032,0.032952227
1033,0.054013765
1034,0.106351417
1035,0.116382186
1036,0.099488259
1037,0.087659109
1038,0.07777247
1039,0.093213765
1040,0.136297976
1041,0.161606478
1042,0.102116599
1043,0.05957247
1044,0.059336842
1045,0.028881781
1046,0.016414575
1047,0.073522267
1048,0.301422672
1049,0.543622672
1050,0.577311741
1051,0.447481781
1052,0.362991093
1053,0.313851822
1054,0.267816194
1055,0.409622672
1056,0.538919838
1057,0.579603239
1058,0.541481781
1059,0.503830769
1060,0.932052632
1061,0.999781377
1062,0.998834008
1063,1
1064,0.9975417
1065,0.788104453
1066,0.598294737
1067,0.839995951
1068,0.967855061
1069,0.942328745
1070,0.934496356
1071,0.999451012
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,0.999008907
1079,0.98437085
1080,0.969077733
1081,0.930974899
1082,0.846093117
1083,0.649500405
1084,0.326793522
1085,0.168788664
1086,0.083090688
1087,0.026853441
1088,0.001830769
1089,0
1090,9.31174E-05
1091,0
1092,0.000558704
1093,0.012302834
1094,0.017566802
1095,0.003721457
1096,0.003426721
1097,9.31174E-05
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0.004097166
1126,0.005773279
1127,0
1128,0
1129,0
1130,0.002125506
1131,0.010222672
1132,0.009821862
1133,0.012351417
1134,0.039855061
1135,0.067793522
1136,0.064566802
1137,0.078564372
1138,0.10691336
1139,0.132204049
1140,0.146811336
1141,0.163851012
1142,0.133697976
1143,0.097502024
1144,0.080024291
1145,0.066280162
1146,0.0552583
1147,0.046765992
1148,0.046987045
1149,0.031059109
1150,0.029727935
1151,0.028859919
1152,0.027443725
1153,0.006176518
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0.038540081
1165,0.127826721
1166,0.168435628
1167,0.184191093
1168,0.132369231
1169,0.129961134
1170,0.151810526
1171,0.303815385
1172,0.520108502
1173,0.497188664
1174,0.457635628
1175,0.473893927
1176,0.535546559
1177,0.646582996
1178,0.718270445
1179,0.83965587
1180,0.809635628
1181,0.8026
1182,0.874591903
1183,0.943853441
1184,0.952387854
1185,0.923454251
1186,0.868635628
1187,0.783131984
1188,0.851619433
1189,0.939582996
1190,0.971090688
1191,0.961766802
1192,0.963509312
1193,0.988537652
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,0.999927126
1250,0.979403239
1251,0.941377328
1252,0.92565668
1253,0.90828502
1254,0.810836437
1255,0.752639676
1256,0.745710931
